286,Sun,32.56
287,Oracle,65.32
288,Oracle,65.32
289,Oracle,65.32
290,Sun,32.56
291,Oracle,65.32
292,IBM,12.99
293,IBM,54.32
294,Oracle,65.32
295,Sun,32.56
296,Oracle,65.32
297,IBM,54.32
298,Oracle,65.32
299,Sun,32.56
300,IBM,12.99
301,Sun,32.56
302,Sun,32.56
303,IBM,12.99
304,Sun,32.56
305,IBM,12.99
306,IBM,12.99
307,IBM,54.32
308,Oracle,65.32
309,Oracle,65.32
310,IBM,54.32
311,Sun,32.56
312,IBM,54.32
313,Sun,32.56
314,Sun,32.56
315,Sun,32.56
316,Sun,32.56
317,IBM,54.32
318,IBM,12.99
319,IBM,54.32
320,Sun,32.56
321,IBM,12.99
322,Sun,32.56
323,IBM,12.99
324,Sun,32.56
325,Oracle,65.32
326,IBM,54.32
327,Sun,32.56
328,IBM,12.99
329,Sun,32.56
330,Oracle,65.32
331,Sun,32.56
332,Sun,32.56
333,Oracle,65.32
334,Sun,32.56
335,IBM,54.32
336,IBM,54.32
337,Sun,32.56
338,Oracle,65.32
339,IBM,12.99
340,Oracle,65.32
341,Sun,32.56
342,IBM,54.32
343,Sun,32.56
344,IBM,12.99
345,Sun,32.56
346,Oracle,65.32
347,Oracle,65.32
348,Sun,32.56
349,IBM,54.32
350,Oracle,65.32
351,Oracle,65.32
352,Sun,32.56
353,Oracle,65.32
354,Oracle,65.32
355,IBM,54.32
356,Sun,32.56
357,Oracle,65.32
358,IBM,12.99
359,Oracle,65.32
360,Oracle,65.32
361,Oracle,65.32
362,IBM,12.99
363,IBM,12.99
364,IBM,12.99
365,IBM,54.32
366,Sun,32.56
367,IBM,12.99
368,Sun,32.56
369,Oracle,65.32
370,Sun,32.56
371,IBM,12.99
372,Oracle,65.32
373,IBM,54.32
374,IBM,12.99
375,Oracle,65.32
376,Sun,32.56
377,Sun,32.56
378,Sun,32.56
379,Sun,32.56
380,Sun,32.56
381,Sun,32.56
382,IBM,54.32
383,Sun,32.56
384,IBM,12.99
385,IBM,54.32
386,Sun,32.56
387,Oracle,65.32
388,IBM,12.99
389,Oracle,65.32
390,IBM,12.99
391,IBM,54.32
392,Oracle,65.32
393,Oracle,65.32
394,Sun,32.56
395,Sun,32.56
396,Oracle,65.32
397,Sun,32.56
398,Oracle,65.32
399,IBM,12.99
400,Oracle,65.32
401,IBM,54.32
402,Oracle,65.32
403,Oracle,65.32
404,Sun,32.56
405,IBM,54.32
406,Sun,32.56
407,Oracle,65.32
408,Sun,32.56
409,Oracle,65.32
410,Oracle,65.32
411,IBM,54.32
412,IBM,12.99
413,Oracle,65.32
414,Sun,32.56
415,IBM,12.99
416,Oracle,65.32
417,Sun,32.56
418,Oracle,65.32
419,Sun,32.56
420,Sun,32.56
421,IBM,54.32
422,IBM,54.32
423,Sun,32.56
424,IBM,54.32
425,IBM,12.99
426,IBM,54.32
427,Sun,32.56
428,IBM,12.99
429,Sun,32.56
430,Oracle,65.32
431,IBM,54.32
432,IBM,12.99
433,IBM,12.99
434,Oracle,65.32
435,Sun,32.56
436,Oracle,65.32
437,Sun,32.56
438,Sun,32.56
439,Oracle,65.32
440,Oracle,65.32
441,IBM,54.32
442,Sun,32.56
443,Oracle,65.32
444,IBM,54.32
445,IBM,54.32
446,Oracle,65.32
447,IBM,12.99
448,Oracle,65.32
449,Sun,32.56
450,IBM,54.32
451,Sun,32.56
452,Oracle,65.32
453,Oracle,65.32
454,Oracle,65.32
455,IBM,54.32
456,Oracle,65.32
457,IBM,12.99
458,Sun,32.56
459,Oracle,65.32
460,IBM,54.32
461,IBM,54.32
462,IBM,54.32
463,Sun,32.56
464,Oracle,65.32
465,Oracle,65.32
466,Oracle,65.32
467,Sun,32.56
468,IBM,54.32
469,Oracle,65.32
470,IBM,54.32
471,IBM,54.32
472,IBM,12.99
473,IBM,54.32
474,Sun,32.56
475,Oracle,65.32
476,IBM,54.32
477,Oracle,65.32
478,IBM,54.32
479,IBM,54.32
480,Sun,32.56
481,Sun,32.56
482,Oracle,65.32
483,IBM,54.32
484,IBM,54.32
485,Sun,32.56
486,Oracle,65.32
487,Sun,32.56
488,Sun,32.56
489,IBM,12.99
490,Oracle,65.32
491,Sun,32.56
492,IBM,12.99
493,IBM,12.99
494,Sun,32.56
495,IBM,12.99
496,IBM,12.99
497,Oracle,65.32
498,Oracle,65.32
499,IBM,12.99
500,Oracle,65.32
501,Sun,32.56
502,Oracle,65.32
503,Oracle,65.32
504,IBM,12.99
505,Oracle,65.32
506,Oracle,65.32
507,Oracle,65.32
508,Oracle,65.32
509,Oracle,65.32
510,Sun,32.56
511,Oracle,65.32
512,IBM,54.32
513,Sun,32.56
514,Sun,32.56
515,Oracle,65.32
516,Oracle,65.32
517,IBM,54.32
518,Sun,32.56
519,Oracle,65.32
520,IBM,12.99
521,IBM,12.99
522,Sun,32.56
523,Sun,32.56
524,Oracle,65.32
525,Oracle,65.32
526,IBM,12.99
527,Sun,32.56
528,Oracle,65.32
529,Sun,32.56
530,IBM,54.32
531,Sun,32.56
532,Oracle,65.32
533,Oracle,65.32
534,Sun,32.56
535,IBM,12.99
536,Oracle,65.32
537,Sun,32.56
538,IBM,12.99
539,Oracle,65.32
540,IBM,54.32
541,IBM,54.32
542,IBM,12.99
543,Sun,32.56
544,Sun,32.56
545,IBM,12.99
546,Sun,32.56
547,IBM,54.32
548,Sun,32.56
549,Sun,32.56
550,Oracle,65.32
551,Sun,32.56
552,IBM,54.32
553,Sun,32.56
554,IBM,12.99
555,Sun,32.56
556,Sun,32.56
557,Sun,32.56
558,IBM,12.99
559,IBM,54.32
560,Sun,32.56
561,Oracle,65.32
562,Sun,32.56
563,Sun,32.56
564,IBM,54.32
565,IBM,54.32
566,Oracle,65.32
567,IBM,54.32
568,IBM,54.32
569,IBM,54.32
570,Oracle,65.32
571,Sun,32.56
572,Sun,32.56
573,IBM,12.99
574,Sun,32.56
575,IBM,12.99
576,IBM,54.32
577,Sun,32.56
578,IBM,54.32
579,Oracle,65.32
580,Sun,32.56
581,Oracle,65.32
582,IBM,54.32
583,IBM,12.99
584,IBM,54.32
585,IBM,12.99
586,IBM,54.32
587,Oracle,65.32
588,Sun,32.56
589,Sun,32.56
590,Oracle,65.32
591,Oracle,65.32
592,Sun,32.56
593,Oracle,65.32
594,Oracle,65.32
595,IBM,12.99
596,Oracle,65.32
597,Oracle,65.32
598,IBM,54.32
599,Sun,32.56
600,IBM,12.99
601,Sun,32.56
602,Sun,32.56
603,Sun,32.56
604,Sun,32.56
605,Oracle,65.32
606,Oracle,65.32
607,Oracle,65.32
608,Sun,32.56
609,Oracle,65.32
610,Oracle,65.32
611,Sun,32.56
612,Oracle,65.32
613,Oracle,65.32
614,Sun,32.56
615,Oracle,65.32
616,Oracle,65.32
617,Sun,32.56
618,IBM,12.99
619,IBM,54.32
620,Oracle,65.32
621,IBM,12.99
622,Sun,32.56
623,Oracle,65.32
624,Sun,32.56
625,Sun,32.56
626,Sun,32.56
627,Sun,32.56
628,Sun,32.56
629,Sun,32.56
630,IBM,54.32
631,Sun,32.56
632,Oracle,65.32
633,Oracle,65.32
634,Sun,32.56
635,Oracle,65.32
636,IBM,54.32
637,IBM,12.99
638,IBM,54.32
639,Sun,32.56
640,Oracle,65.32
641,Sun,32.56
642,IBM,54.32
643,IBM,12.99
644,IBM,12.99
645,Sun,32.56
646,Sun,32.56
647,IBM,12.99
648,IBM,12.99
649,Sun,32.56
650,Oracle,65.32
651,Oracle,65.32
652,Oracle,65.32
653,Sun,32.56
654,Sun,32.56
655,IBM,12.99
656,IBM,54.32
657,Oracle,65.32
658,Sun,32.56
659,Oracle,65.32
660,Sun,32.56
661,Oracle,65.32
662,Oracle,65.32
663,IBM,54.32
664,IBM,54.32
665,IBM,54.32
666,Sun,32.56
667,Sun,32.56
668,Oracle,65.32
669,Oracle,65.32
670,IBM,54.32
671,IBM,54.32
672,Oracle,65.32
673,IBM,12.99
674,IBM,12.99
675,Oracle,65.32
676,Oracle,65.32
677,IBM,54.32
678,Sun,32.56
679,Sun,32.56
680,Oracle,65.32
681,Oracle,65.32
682,IBM,12.99
683,Sun,32.56
684,Oracle,65.32
685,IBM,54.32
686,IBM,54.32
687,Oracle,65.32
688,IBM,12.99
689,Oracle,65.32
690,Sun,32.56
691,IBM,12.99
692,IBM,54.32
693,IBM,54.32
694,Sun,32.56
695,IBM,12.99
696,IBM,12.99
697,IBM,12.99
698,Oracle,65.32
699,Sun,32.56
700,Sun,32.56
701,IBM,12.99
702,IBM,54.32
703,Oracle,65.32
704,Oracle,65.32
705,Sun,32.56
706,Oracle,65.32
707,IBM,12.99
708,IBM,54.32
709,Oracle,65.32
710,Oracle,65.32
711,Oracle,65.32
712,IBM,54.32
713,Sun,32.56
714,Oracle,65.32
715,IBM,54.32
716,IBM,54.32
717,IBM,54.32
718,Sun,32.56
719,IBM,54.32
720,IBM,54.32
721,Oracle,65.32
722,IBM,12.99
723,IBM,12.99
724,Oracle,65.32
725,Sun,32.56
726,IBM,54.32
727,IBM,54.32
728,Oracle,65.32
729,Sun,32.56
730,IBM,54.32
731,Oracle,65.32
732,IBM,12.99
733,Oracle,65.32
734,Sun,32.56
735,Sun,32.56
736,IBM,12.99
737,IBM,54.32
738,Sun,32.56
739,Sun,32.56
740,Sun,32.56
741,IBM,54.32
742,IBM,54.32
743,Sun,32.56
744,IBM,54.32
745,IBM,54.32
746,Oracle,65.32
747,IBM,12.99
748,Oracle,65.32
749,IBM,12.99
750,Sun,32.56
751,Sun,32.56
752,IBM,54.32
753,IBM,54.32
754,Sun,32.56
755,IBM,54.32
756,IBM,12.99
757,Oracle,65.32
758,Sun,32.56
759,IBM,54.32
760,Sun,32.56
761,Oracle,65.32
762,Oracle,65.32
763,IBM,12.99
764,IBM,54.32
765,IBM,54.32
766,Oracle,65.32
767,Oracle,65.32
768,Sun,32.56
769,Oracle,65.32
770,Sun,32.56
771,IBM,12.99
772,IBM,12.99
773,Sun,32.56
774,Sun,32.56
775,Oracle,65.32
776,IBM,12.99
777,Sun,32.56
778,IBM,54.32
779,IBM,54.32
780,Oracle,65.32
781,Oracle,65.32
782,Oracle,65.32
783,Sun,32.56
784,Sun,32.56
785,Oracle,65.32
786,Sun,32.56
787,Oracle,65.32
788,Sun,32.56
789,Sun,32.56
790,Oracle,65.32
791,IBM,12.99
792,Oracle,65.32
793,Oracle,65.32
794,Oracle,65.32
795,Sun,32.56
796,Sun,32.56
797,Sun,32.56
798,IBM,54.32
799,Oracle,65.32
800,Oracle,65.32
801,Oracle,65.32
802,Oracle,65.32
803,Oracle,65.32
804,IBM,12.99
805,Sun,32.56
806,IBM,54.32
807,Oracle,65.32
808,IBM,54.32
809,Sun,32.56
810,Sun,32.56
811,Oracle,65.32
812,Oracle,65.32
813,Sun,32.56
814,Oracle,65.32
815,IBM,12.99
816,IBM,12.99
817,IBM,54.32
818,IBM,54.32
819,Oracle,65.32
820,IBM,54.32
821,Oracle,65.32
822,Sun,32.56
823,Sun,32.56
824,Sun,32.56
825,IBM,54.32
826,Oracle,65.32
827,Sun,32.56
828,Oracle,65.32
829,Oracle,65.32
830,IBM,12.99
831,IBM,54.32
832,IBM,54.32
833,Sun,32.56
834,Sun,32.56
835,IBM,12.99
836,Oracle,65.32
837,Sun,32.56
838,IBM,54.32
839,IBM,12.99
840,Oracle,65.32
841,IBM,54.32
842,Sun,32.56
843,IBM,12.99
844,Sun,32.56
845,Oracle,65.32
846,Oracle,65.32
847,IBM,54.32
848,Oracle,65.32
849,IBM,12.99
850,Sun,32.56
851,Sun,32.56
852,IBM,12.99
853,Sun,32.56
854,Sun,32.56
855,IBM,12.99
856,Sun,32.56
857,Sun,32.56
858,IBM,12.99
859,Oracle,65.32
860,Sun,32.56
861,IBM,12.99
862,Oracle,65.32
863,Oracle,65.32
864,IBM,12.99
865,Oracle,65.32
866,Sun,32.56
867,IBM,12.99
868,Oracle,65.32
869,Oracle,65.32
870,IBM,12.99
871,Sun,32.56
872,Oracle,65.32
873,Oracle,65.32
874,Sun,32.56
875,Oracle,65.32
876,Sun,32.56
877,Sun,32.56
878,IBM,54.32
879,IBM,12.99
880,IBM,12.99
881,Sun,32.56
882,Oracle,65.32
883,Sun,32.56
884,Sun,32.56
885,Sun,32.56
886,IBM,12.99
887,IBM,12.99
888,Oracle,65.32
889,IBM,12.99
890,IBM,54.32
891,Oracle,65.32
892,Oracle,65.32
893,Sun,32.56
894,Sun,32.56
895,Sun,32.56
896,IBM,12.99
897,Oracle,65.32
898,Oracle,65.32
899,Oracle,65.32
900,Oracle,65.32
901,Sun,32.56
902,IBM,54.32
903,IBM,54.32
904,Oracle,65.32
905,IBM,12.99
906,Oracle,65.32
907,Sun,32.56
908,Oracle,65.32
909,IBM,54.32
910,IBM,12.99
911,IBM,12.99
912,IBM,12.99
913,Oracle,65.32
914,Oracle,65.32
915,Oracle,65.32
916,Oracle,65.32
917,Sun,32.56
918,IBM,54.32
919,Oracle,65.32
920,IBM,12.99
921,Oracle,65.32
922,Oracle,65.32
923,Sun,32.56
924,Oracle,65.32
925,Oracle,65.32
926,Sun,32.56
927,Oracle,65.32
928,Sun,32.56
929,Oracle,65.32
930,Sun,32.56
931,Sun,32.56
932,Sun,32.56
933,Oracle,65.32
934,Sun,32.56
935,Oracle,65.32
936,IBM,54.32
937,Oracle,65.32
938,Sun,32.56
939,Sun,32.56
940,Sun,32.56
941,Sun,32.56
942,IBM,12.99
943,IBM,54.32
944,IBM,12.99
945,IBM,54.32
946,Sun,32.56
947,Sun,32.56
948,Sun,32.56
949,IBM,54.32
950,IBM,54.32
951,Oracle,65.32
952,IBM,12.99
953,Oracle,65.32
954,IBM,12.99
955,Sun,32.56
956,Oracle,65.32
957,IBM,12.99
958,Sun,32.56
959,IBM,54.32
960,IBM,12.99
961,IBM,54.32
962,IBM,54.32
963,IBM,54.32
964,Oracle,65.32
965,Sun,32.56
966,Oracle,65.32
967,Sun,32.56
968,IBM,12.99
969,IBM,12.99
970,IBM,54.32
971,IBM,12.99
972,Oracle,65.32
973,IBM,54.32
974,IBM,12.99
975,IBM,54.32
976,Sun,32.56
977,Sun,32.56
978,Oracle,65.32
979,Oracle,65.32
980,Oracle,65.32
981,IBM,54.32
982,Oracle,65.32
983,IBM,12.99
984,Oracle,65.32
985,IBM,54.32
986,Oracle,65.32
987,IBM,12.99
988,Oracle,65.32
989,IBM,12.99
990,Sun,32.56
991,Oracle,65.32
992,IBM,12.99
993,Sun,32.56
994,Sun,32.56
995,Oracle,65.32
996,Sun,32.56
997,Oracle,65.32
998,IBM,54.32
999,Sun,32.56
1000,IBM,54.32
1001,Oracle,65.32
1002,Oracle,65.32
1003,IBM,12.99
1004,Sun,32.56
1005,Sun,32.56
1006,Sun,32.56
1007,IBM,54.32
1008,IBM,54.32
1009,IBM,54.32
1010,Oracle,65.32
1011,Oracle,65.32
1012,Oracle,65.32
1013,Oracle,65.32
1014,Sun,32.56
1015,Sun,32.56
1016,IBM,12.99
1017,Sun,32.56
1018,Sun,32.56
1019,IBM,54.32
1020,Sun,32.56
1021,Oracle,65.32
1022,Sun,32.56
1023,IBM,54.32
1024,Oracle,65.32
1025,Oracle,65.32
1026,Sun,32.56
1027,Oracle,65.32
1028,IBM,12.99
1029,Sun,32.56
1030,Sun,32.56
1031,Oracle,65.32
1032,IBM,54.32
1033,IBM,54.32
1034,IBM,54.32
1035,IBM,12.99
1036,Sun,32.56
1037,IBM,54.32
1038,Oracle,65.32
1039,Oracle,65.32
1040,IBM,12.99
1041,IBM,54.32
1042,IBM,54.32
1043,Sun,32.56
1044,IBM,12.99
1045,Sun,32.56
1046,Sun,32.56
1047,Sun,32.56
1048,Sun,32.56
1049,Oracle,65.32
1050,Oracle,65.32
1051,Sun,32.56
1052,Sun,32.56
1053,IBM,54.32
1054,IBM,54.32
1055,Oracle,65.32
1056,Oracle,65.32
1057,IBM,12.99
1058,IBM,54.32
1059,IBM,54.32
1060,Oracle,65.32
1061,IBM,12.99
1062,IBM,12.99
1063,IBM,54.32
1064,Sun,32.56
1065,Sun,32.56
1066,Oracle,65.32
1067,Oracle,65.32
1068,Oracle,65.32
1069,Oracle,65.32
1070,Sun,32.56
1071,IBM,12.99
1072,Sun,32.56
1073,IBM,12.99
1074,Sun,32.56
1075,Oracle,65.32
1076,Oracle,65.32
1077,Oracle,65.32
1078,Oracle,65.32
1079,Oracle,65.32
1080,Sun,32.56
1081,Oracle,65.32
1082,Oracle,65.32
1083,IBM,12.99
1084,IBM,12.99
1085,Sun,32.56
1086,IBM,54.32
1087,IBM,12.99
1088,Sun,32.56
1089,IBM,12.99
1090,IBM,54.32
1091,Oracle,65.32
1092,Sun,32.56
1093,Sun,32.56
1094,IBM,12.99
1095,Oracle,65.32
1096,IBM,54.32
1097,Sun,32.56
1098,IBM,54.32
1099,IBM,12.99
1100,IBM,12.99
1101,Oracle,65.32
1102,Sun,32.56
1103,Sun,32.56
1104,Sun,32.56
1105,IBM,12.99
1106,Sun,32.56
1107,Sun,32.56
1108,Oracle,65.32
1109,Oracle,65.32
1110,Sun,32.56
1111,Oracle,65.32
1112,IBM,12.99
1113,Sun,32.56
1114,Sun,32.56
1115,Sun,32.56
1116,Sun,32.56
1117,IBM,54.32
1118,IBM,12.99
1119,Sun,32.56
1120,Sun,32.56
1121,Oracle,65.32
1122,Sun,32.56
1123,Sun,32.56
1124,Oracle,65.32
1125,Oracle,65.32
1126,Oracle,65.32
1127,Sun,32.56
1128,IBM,54.32
1129,Oracle,65.32
1130,Oracle,65.32
1131,Oracle,65.32
1132,Oracle,65.32
1133,IBM,12.99
1134,Oracle,65.32
1135,Sun,32.56
1136,Oracle,65.32
1137,Oracle,65.32
1138,IBM,12.99
1139,Sun,32.56
1140,Oracle,65.32
1141,Sun,32.56
1142,Oracle,65.32
1143,Sun,32.56
1144,IBM,12.99
1145,Sun,32.56
1146,Sun,32.56
1147,IBM,12.99
1148,IBM,12.99
1149,Sun,32.56
1150,Sun,32.56
1151,IBM,12.99
1152,Oracle,65.32
1153,Sun,32.56
1154,Oracle,65.32
1155,Sun,32.56
1156,Sun,32.56
1157,Sun,32.56
1158,IBM,12.99
1159,Sun,32.56
1160,Oracle,65.32
1161,Oracle,65.32
1162,Oracle,65.32
1163,Oracle,65.32
1164,Oracle,65.32
1165,Sun,32.56
1166,Oracle,65.32
1167,Oracle,65.32
1168,Sun,32.56
1169,Sun,32.56
1170,Oracle,65.32
1171,Oracle,65.32
1172,Oracle,65.32
1173,Sun,32.56
1174,Oracle,65.32
1175,Oracle,65.32
1176,Oracle,65.32
1177,Oracle,65.32
1178,Oracle,65.32
1179,IBM,12.99
1180,Sun,32.56
1181,IBM,54.32
1182,Sun,32.56
1183,Oracle,65.32
1184,IBM,12.99
1185,IBM,54.32
1186,Oracle,65.32
1187,Sun,32.56
1188,Oracle,65.32
1189,Oracle,65.32
1190,Sun,32.56
1191,Oracle,65.32
1192,Sun,32.56
1193,Sun,32.56
1194,IBM,12.99
1195,Sun,32.56
1196,Sun,32.56
1197,Sun,32.56
1198,IBM,12.99
1199,Sun,32.56
1200,Sun,32.56
1201,Oracle,65.32
1202,Sun,32.56
1203,IBM,12.99
1204,Oracle,65.32
1205,IBM,54.32
1206,IBM,12.99
1207,Sun,32.56
1208,Sun,32.56
1209,Sun,32.56
1210,Oracle,65.32
1211,Sun,32.56
1212,Oracle,65.32
1213,Oracle,65.32
1214,Sun,32.56
1215,Oracle,65.32
1216,Sun,32.56
1217,Oracle,65.32
1218,Sun,32.56
1219,Sun,32.56
1220,IBM,54.32
1221,IBM,12.99
1222,Oracle,65.32
1223,IBM,12.99
1224,IBM,12.99
1225,IBM,54.32
1226,IBM,12.99
1227,Sun,32.56
1228,IBM,54.32
1229,Oracle,65.32
1230,Oracle,65.32
1231,Sun,32.56
1232,IBM,12.99
1233,Sun,32.56
1234,Sun,32.56
1235,Oracle,65.32
1236,IBM,12.99
1237,IBM,12.99
1238,Oracle,65.32
1239,Oracle,65.32
1240,Sun,32.56
1241,IBM,54.32
1242,Oracle,65.32
1243,Sun,32.56
1244,Sun,32.56
1245,Sun,32.56
1246,IBM,12.99
1247,Sun,32.56
1248,IBM,54.32
1249,Oracle,65.32
1250,Oracle,65.32
1251,IBM,12.99
1252,IBM,54.32
1253,Sun,32.56
1254,IBM,12.99
1255,IBM,12.99
1256,Oracle,65.32
1257,IBM,12.99
1258,Oracle,65.32
1259,IBM,54.32
1260,Sun,32.56
1261,IBM,12.99
1262,Oracle,65.32
1263,IBM,12.99
1264,Oracle,65.32
1265,IBM,54.32
1266,Sun,32.56
1267,Oracle,65.32
1268,IBM,54.32
1269,Sun,32.56
1270,Sun,32.56
1271,IBM,54.32
1272,IBM,12.99
1273,IBM,54.32
1274,Sun,32.56
1275,Sun,32.56
1276,Sun,32.56
1277,IBM,54.32
1278,Oracle,65.32
1279,Sun,32.56
1280,Oracle,65.32
1281,IBM,54.32
1282,Oracle,65.32
1283,IBM,12.99
1284,IBM,12.99
1285,Oracle,65.32
1286,Sun,32.56
1287,Oracle,65.32
1288,Sun,32.56
1289,Oracle,65.32
1290,IBM,12.99
1291,IBM,54.32
1292,Sun,32.56
1293,IBM,12.99
1294,Oracle,65.32
1295,IBM,12.99
1296,Oracle,65.32
1297,Sun,32.56
1298,Sun,32.56
1299,Sun,32.56
1300,Sun,32.56
1301,IBM,54.32
1302,Oracle,65.32
1303,Oracle,65.32
1304,Oracle,65.32
1305,IBM,54.32
1306,Oracle,65.32
1307,Sun,32.56
1308,IBM,12.99
1309,Oracle,65.32
1310,Oracle,65.32
1311,Oracle,65.32
1312,Oracle,65.32
1313,Sun,32.56
1314,Sun,32.56
1315,Oracle,65.32
1316,Oracle,65.32
1317,Oracle,65.32
1318,Oracle,65.32
1319,Sun,32.56
1320,Sun,32.56
1321,Sun,32.56
1322,Sun,32.56
1323,IBM,54.32
