190,IBM,12.99
191,Sun,32.56
192,Oracle,65.32
193,Sun,32.56
194,Sun,32.56
195,IBM,54.32
196,Oracle,65.32
197,Oracle,65.32
198,Oracle,65.32
199,Oracle,65.32
200,Sun,32.56
201,Oracle,65.32
202,Oracle,65.32
203,IBM,54.32
204,IBM,54.32
205,Sun,32.56
206,IBM,12.99
207,Oracle,65.32
208,Sun,32.56
209,IBM,12.99
210,Oracle,65.32
211,Sun,32.56
212,IBM,54.32
213,Sun,32.56
214,IBM,12.99
215,Oracle,65.32
216,IBM,12.99
217,Sun,32.56
218,Sun,32.56
219,Oracle,65.32
220,IBM,12.99
221,Oracle,65.32
222,Sun,32.56
223,IBM,54.32
224,IBM,12.99
225,Sun,32.56
226,Oracle,65.32
227,Oracle,65.32
228,Oracle,65.32
229,IBM,54.32
230,Oracle,65.32
231,Sun,32.56
232,Sun,32.56
233,Oracle,65.32
234,Sun,32.56
235,Sun,32.56
236,Sun,32.56
237,IBM,12.99
238,Oracle,65.32
239,IBM,54.32
240,IBM,54.32
241,Oracle,65.32
242,IBM,12.99
243,Oracle,65.32
244,Oracle,65.32
245,Sun,32.56
246,Oracle,65.32
247,IBM,54.32
248,IBM,12.99
249,IBM,54.32
250,Oracle,65.32
251,IBM,54.32
252,IBM,54.32
253,Oracle,65.32
254,Oracle,65.32
255,Oracle,65.32
256,IBM,54.32
257,Oracle,65.32
258,IBM,12.99
259,IBM,12.99
260,Sun,32.56
261,Sun,32.56
262,Sun,32.56
263,Oracle,65.32
264,IBM,54.32
265,Oracle,65.32
266,IBM,54.32
267,Sun,32.56
268,Sun,32.56
269,Oracle,65.32
270,IBM,54.32
271,IBM,54.32
272,IBM,12.99
273,Sun,32.56
274,Oracle,65.32
275,Oracle,65.32
276,Oracle,65.32
277,Oracle,65.32
278,Oracle,65.32
279,IBM,12.99
280,Sun,32.56
281,IBM,54.32
282,IBM,54.32
283,Oracle,65.32
284,IBM,54.32
285,IBM,54.32
286,Sun,32.56
287,Oracle,65.32
288,Sun,32.56
289,IBM,54.32
290,Oracle,65.32
291,Oracle,65.32
292,Oracle,65.32
293,IBM,12.99
294,Sun,32.56
295,IBM,12.99
296,Oracle,65.32
297,Sun,32.56
298,IBM,54.32
299,Oracle,65.32
300,Sun,32.56
301,Sun,32.56
302,Oracle,65.32
303,Oracle,65.32
304,Oracle,65.32
305,Sun,32.56
306,Sun,32.56
307,Sun,32.56
308,Oracle,65.32
309,Oracle,65.32
310,IBM,12.99
311,IBM,12.99
312,Oracle,65.32
313,Sun,32.56
314,Sun,32.56
315,Oracle,65.32
316,IBM,54.32
317,Oracle,65.32
318,Oracle,65.32
319,Sun,32.56
320,IBM,54.32
321,Oracle,65.32
322,IBM,54.32
323,IBM,12.99
324,Sun,32.56
325,Oracle,65.32
326,IBM,12.99
327,Oracle,65.32
328,Sun,32.56
329,Sun,32.56
330,IBM,12.99
331,Sun,32.56
332,Sun,32.56
333,IBM,12.99
334,IBM,12.99
335,IBM,54.32
336,Sun,32.56
337,Sun,32.56
338,IBM,12.99
339,IBM,12.99
340,Oracle,65.32
341,Oracle,65.32
342,IBM,54.32
343,Oracle,65.32
344,IBM,12.99
345,IBM,12.99
346,IBM,54.32
347,Oracle,65.32
348,Sun,32.56
349,Oracle,65.32
350,IBM,12.99
351,IBM,54.32
352,Sun,32.56
353,Oracle,65.32
354,Sun,32.56
355,IBM,54.32
356,Sun,32.56
357,Oracle,65.32
358,IBM,54.32
359,IBM,12.99
360,IBM,12.99
361,Oracle,65.32
362,IBM,12.99
363,Oracle,65.32
364,IBM,12.99
365,Oracle,65.32
366,Oracle,65.32
367,IBM,12.99
368,Oracle,65.32
369,Oracle,65.32
370,Oracle,65.32
371,IBM,54.32
372,Sun,32.56
373,Oracle,65.32
374,Oracle,65.32
375,Oracle,65.32
376,Sun,32.56
377,IBM,12.99
378,IBM,54.32
379,IBM,12.99
380,Sun,32.56
381,IBM,12.99
382,Oracle,65.32
383,Sun,32.56
384,Sun,32.56
385,Oracle,65.32
386,Sun,32.56
387,Sun,32.56
388,IBM,54.32
389,IBM,12.99
390,Sun,32.56
391,Sun,32.56
392,Oracle,65.32
393,IBM,54.32
394,IBM,12.99
395,Oracle,65.32
396,Sun,32.56
397,Oracle,65.32
398,Oracle,65.32
399,Sun,32.56
400,IBM,54.32
401,IBM,12.99
402,IBM,12.99
403,Sun,32.56
404,IBM,54.32
405,Oracle,65.32
406,Oracle,65.32
407,Sun,32.56
408,IBM,12.99
409,Oracle,65.32
410,Sun,32.56
411,IBM,54.32
412,Sun,32.56
413,Sun,32.56
414,Sun,32.56
415,Oracle,65.32
416,Oracle,65.32
417,IBM,12.99
418,Oracle,65.32
419,Sun,32.56
420,Oracle,65.32
421,Sun,32.56
422,Sun,32.56
423,Sun,32.56
424,Oracle,65.32
425,Sun,32.56
426,Sun,32.56
427,Sun,32.56
428,Sun,32.56
429,Sun,32.56
430,Oracle,65.32
431,Oracle,65.32
432,Oracle,65.32
433,IBM,12.99
434,IBM,12.99
435,Sun,32.56
436,IBM,12.99
437,Sun,32.56
438,IBM,12.99
439,IBM,12.99
440,IBM,12.99
441,Oracle,65.32
442,Oracle,65.32
443,Sun,32.56
444,Oracle,65.32
445,IBM,12.99
446,Sun,32.56
447,IBM,12.99
448,Oracle,65.32
449,Sun,32.56
450,IBM,54.32
451,Oracle,65.32
452,Sun,32.56
453,IBM,54.32
454,Sun,32.56
455,Sun,32.56
456,Sun,32.56
457,Sun,32.56
458,IBM,12.99
459,IBM,12.99
460,Oracle,65.32
461,Oracle,65.32
462,Sun,32.56
463,Sun,32.56
464,IBM,12.99
465,Oracle,65.32
466,Oracle,65.32
467,Sun,32.56
468,IBM,12.99
469,IBM,12.99
470,IBM,54.32
471,IBM,54.32
472,Oracle,65.32
473,Oracle,65.32
474,Sun,32.56
475,Oracle,65.32
476,Oracle,65.32
477,IBM,54.32
478,IBM,12.99
479,Sun,32.56
480,Sun,32.56
481,IBM,54.32
482,Sun,32.56
483,Oracle,65.32
484,Oracle,65.32
485,Sun,32.56
486,Sun,32.56
487,Oracle,65.32
488,Sun,32.56
489,Oracle,65.32
490,IBM,12.99
491,Sun,32.56
492,Oracle,65.32
493,IBM,12.99
494,Sun,32.56
495,IBM,12.99
496,Sun,32.56
497,Sun,32.56
498,Sun,32.56
499,Sun,32.56
500,Oracle,65.32
501,Oracle,65.32
502,Sun,32.56
503,IBM,12.99
504,Sun,32.56
505,Sun,32.56
506,Oracle,65.32
507,Sun,32.56
508,Oracle,65.32
509,Sun,32.56
510,IBM,12.99
511,Sun,32.56
512,IBM,12.99
513,Oracle,65.32
514,Oracle,65.32
515,Oracle,65.32
516,Oracle,65.32
517,Oracle,65.32
518,Sun,32.56
519,IBM,54.32
520,Sun,32.56
521,IBM,54.32
522,Oracle,65.32
523,Oracle,65.32
524,IBM,12.99
525,Oracle,65.32
526,Sun,32.56
527,Oracle,65.32
528,IBM,54.32
529,IBM,12.99
530,IBM,12.99
531,Oracle,65.32
532,Oracle,65.32
533,IBM,54.32
534,Sun,32.56
535,Oracle,65.32
536,Sun,32.56
537,Sun,32.56
538,Oracle,65.32
539,Oracle,65.32
540,IBM,12.99
541,IBM,54.32
542,Sun,32.56
543,IBM,54.32
544,Sun,32.56
545,Oracle,65.32
546,Oracle,65.32
547,Oracle,65.32
548,Sun,32.56
549,Oracle,65.32
550,Oracle,65.32
551,IBM,54.32
552,Oracle,65.32
553,IBM,54.32
554,Oracle,65.32
555,IBM,12.99
556,IBM,12.99
557,IBM,12.99
558,IBM,12.99
559,Sun,32.56
560,Sun,32.56
561,Sun,32.56
562,Sun,32.56
563,Oracle,65.32
564,IBM,54.32
565,Sun,32.56
566,IBM,12.99
567,Sun,32.56
568,IBM,54.32
569,Oracle,65.32
570,IBM,12.99
571,IBM,12.99
572,Sun,32.56
573,Sun,32.56
574,IBM,54.32
575,IBM,12.99
576,Sun,32.56
577,Oracle,65.32
578,Oracle,65.32
579,IBM,12.99
580,IBM,54.32
581,Oracle,65.32
582,Oracle,65.32
583,IBM,54.32
584,Sun,32.56
585,Sun,32.56
586,Oracle,65.32
587,IBM,12.99
588,IBM,12.99
589,Oracle,65.32
590,IBM,54.32
591,Sun,32.56
592,Oracle,65.32
593,IBM,12.99
594,IBM,54.32
595,Oracle,65.32
596,Sun,32.56
597,Oracle,65.32
598,Oracle,65.32
599,IBM,12.99
600,Sun,32.56
601,Oracle,65.32
602,Oracle,65.32
603,Oracle,65.32
604,Oracle,65.32
605,IBM,12.99
606,IBM,54.32
607,Oracle,65.32
608,Oracle,65.32
609,Sun,32.56
610,Sun,32.56
611,IBM,54.32
612,Sun,32.56
613,Sun,32.56
614,IBM,54.32
615,Sun,32.56
616,Oracle,65.32
617,IBM,12.99
618,Oracle,65.32
619,Oracle,65.32
620,IBM,54.32
621,IBM,12.99
622,Sun,32.56
623,Oracle,65.32
624,IBM,54.32
625,Oracle,65.32
626,IBM,54.32
627,Oracle,65.32
628,IBM,12.99
629,Sun,32.56
630,IBM,54.32
631,IBM,54.32
632,IBM,54.32
633,IBM,12.99
634,Oracle,65.32
635,Sun,32.56
636,IBM,54.32
637,Oracle,65.32
638,IBM,54.32
639,Sun,32.56
640,IBM,12.99
641,Oracle,65.32
642,Sun,32.56
643,IBM,12.99
644,IBM,12.99
645,Oracle,65.32
646,Oracle,65.32
647,Oracle,65.32
648,Oracle,65.32
649,Sun,32.56
650,Sun,32.56
651,Oracle,65.32
652,Oracle,65.32
653,Oracle,65.32
654,IBM,54.32
655,IBM,12.99
656,Sun,32.56
657,IBM,54.32
658,Oracle,65.32
659,Sun,32.56
660,Sun,32.56
661,Sun,32.56
662,Sun,32.56
663,Oracle,65.32
664,Oracle,65.32
665,Sun,32.56
666,Oracle,65.32
667,Oracle,65.32
668,Sun,32.56
669,Oracle,65.32
670,Oracle,65.32
671,IBM,12.99
672,IBM,54.32
673,IBM,54.32
674,Oracle,65.32
675,Sun,32.56
676,IBM,54.32
677,Sun,32.56
678,IBM,12.99
679,Oracle,65.32
680,IBM,54.32
681,Sun,32.56
682,Sun,32.56
683,IBM,54.32
684,Sun,32.56
685,Oracle,65.32
686,IBM,54.32
687,Oracle,65.32
688,Sun,32.56
689,Oracle,65.32
690,Oracle,65.32
691,IBM,12.99
692,IBM,12.99
693,IBM,54.32
694,Sun,32.56
695,Oracle,65.32
696,IBM,54.32
697,Oracle,65.32
698,IBM,12.99
699,Oracle,65.32
700,Sun,32.56
701,Sun,32.56
702,IBM,12.99
703,IBM,12.99
704,Oracle,65.32
705,IBM,54.32
706,Oracle,65.32
707,Sun,32.56
708,Sun,32.56
709,IBM,54.32
710,Oracle,65.32
711,Oracle,65.32
712,IBM,12.99
713,IBM,54.32
714,Oracle,65.32
715,IBM,12.99
716,Sun,32.56
717,Oracle,65.32
718,Oracle,65.32
719,Oracle,65.32
720,Oracle,65.32
721,IBM,12.99
722,Sun,32.56
723,Sun,32.56
724,Oracle,65.32
725,IBM,12.99
726,Sun,32.56
727,Oracle,65.32
728,IBM,54.32
729,Oracle,65.32
730,IBM,12.99
731,Oracle,65.32
732,Oracle,65.32
733,Oracle,65.32
734,IBM,54.32
735,IBM,54.32
736,Sun,32.56
737,IBM,54.32
738,IBM,54.32
739,Sun,32.56
740,Oracle,65.32
741,IBM,12.99
742,Oracle,65.32
743,Sun,32.56
744,Oracle,65.32
745,IBM,54.32
746,IBM,54.32
747,Oracle,65.32
748,Oracle,65.32
749,Oracle,65.32
750,Oracle,65.32
751,IBM,12.99
752,Sun,32.56
753,Oracle,65.32
754,Sun,32.56
755,Sun,32.56
756,IBM,54.32
757,Oracle,65.32
758,Oracle,65.32
759,Oracle,65.32
760,Sun,32.56
761,Sun,32.56
762,Oracle,65.32
763,IBM,54.32
764,Sun,32.56
765,Oracle,65.32
766,IBM,54.32
767,IBM,12.99
768,IBM,12.99
769,IBM,54.32
770,Sun,32.56
771,Oracle,65.32
772,IBM,12.99
773,IBM,12.99
774,Sun,32.56
775,IBM,12.99
776,Oracle,65.32
777,Sun,32.56
778,Oracle,65.32
779,Oracle,65.32
780,Sun,32.56
781,Sun,32.56
782,Sun,32.56
783,IBM,12.99
784,IBM,54.32
785,IBM,12.99
786,Sun,32.56
787,Oracle,65.32
788,Oracle,65.32
789,Sun,32.56
790,Sun,32.56
791,IBM,54.32
792,Sun,32.56
793,Oracle,65.32
794,Oracle,65.32
795,IBM,12.99
796,Oracle,65.32
797,Sun,32.56
798,Oracle,65.32
799,Oracle,65.32
800,Sun,32.56
801,Oracle,65.32
802,IBM,54.32
803,IBM,54.32
804,Sun,32.56
805,IBM,54.32
806,IBM,54.32
807,Oracle,65.32
808,Oracle,65.32
809,Oracle,65.32
810,Oracle,65.32
811,Oracle,65.32
812,IBM,54.32
813,Oracle,65.32
814,Sun,32.56
815,Sun,32.56
816,Sun,32.56
817,IBM,54.32
818,Sun,32.56
819,IBM,54.32
820,Oracle,65.32
821,IBM,54.32
822,Sun,32.56
823,Sun,32.56
824,Oracle,65.32
825,Oracle,65.32
826,Sun,32.56
827,IBM,12.99
828,Sun,32.56
829,IBM,54.32
830,Oracle,65.32
831,Sun,32.56
832,Sun,32.56
833,IBM,12.99
834,IBM,12.99
835,Sun,32.56
836,Sun,32.56
837,Oracle,65.32
838,Oracle,65.32
839,Oracle,65.32
840,IBM,54.32
841,IBM,12.99
842,Sun,32.56
843,IBM,54.32
844,Oracle,65.32
845,Oracle,65.32
846,Oracle,65.32
847,IBM,54.32
848,IBM,54.32
849,Sun,32.56
850,Oracle,65.32
851,IBM,54.32
852,IBM,12.99
853,Oracle,65.32
854,IBM,54.32
855,Oracle,65.32
856,Sun,32.56
857,Oracle,65.32
858,Oracle,65.32
859,IBM,12.99
860,IBM,54.32
861,Sun,32.56
862,Oracle,65.32
863,IBM,12.99
864,Sun,32.56
865,Sun,32.56
866,Oracle,65.32
867,Sun,32.56
868,Oracle,65.32
869,IBM,12.99
870,Sun,32.56
871,Oracle,65.32
872,IBM,12.99
873,IBM,12.99
874,Sun,32.56
875,IBM,12.99
876,Oracle,65.32
877,IBM,54.32
878,Oracle,65.32
879,Sun,32.56
880,Oracle,65.32
881,IBM,12.99
882,IBM,54.32
883,Oracle,65.32
884,Oracle,65.32
885,Sun,32.56
886,IBM,12.99
887,Oracle,65.32
888,Oracle,65.32
889,IBM,54.32
890,Sun,32.56
891,IBM,54.32
892,Oracle,65.32
893,IBM,54.32
894,IBM,12.99
895,Sun,32.56
896,IBM,54.32
897,Sun,32.56
898,IBM,12.99
899,Oracle,65.32
900,Sun,32.56
901,Oracle,65.32
902,Oracle,65.32
903,Sun,32.56
904,IBM,12.99
905,Sun,32.56
906,Sun,32.56
907,Oracle,65.32
908,Oracle,65.32
909,IBM,54.32
910,Sun,32.56
911,IBM,54.32
912,IBM,12.99
913,IBM,54.32
914,IBM,12.99
915,Oracle,65.32
916,IBM,54.32
917,Sun,32.56
918,Sun,32.56
919,Sun,32.56
920,IBM,12.99
921,Sun,32.56
922,Sun,32.56
923,IBM,12.99
924,Oracle,65.32
925,Sun,32.56
926,Oracle,65.32
927,Sun,32.56
928,Oracle,65.32
929,Sun,32.56
930,Sun,32.56
931,IBM,12.99
932,Oracle,65.32
933,Oracle,65.32
934,IBM,12.99
935,Sun,32.56
936,Oracle,65.32
937,IBM,12.99
938,Oracle,65.32
939,IBM,54.32
940,Sun,32.56
941,IBM,12.99
942,Oracle,65.32
943,Oracle,65.32
944,Sun,32.56
945,Sun,32.56
946,Oracle,65.32
947,Sun,32.56
948,Sun,32.56
949,Oracle,65.32
950,Oracle,65.32
951,Oracle,65.32
952,Oracle,65.32
953,Sun,32.56
954,Oracle,65.32
955,IBM,12.99
956,Sun,32.56
957,IBM,54.32
958,Sun,32.56
959,Sun,32.56
960,Sun,32.56
961,IBM,54.32
962,Sun,32.56
963,Sun,32.56
964,Sun,32.56
965,IBM,54.32
966,IBM,54.32
967,Sun,32.56
968,IBM,54.32
969,IBM,54.32
970,Oracle,65.32
971,IBM,54.32
972,Oracle,65.32
973,Oracle,65.32
974,Oracle,65.32
975,Sun,32.56
976,IBM,54.32
977,IBM,54.32
978,IBM,12.99
979,IBM,12.99
980,IBM,54.32
981,Sun,32.56
982,Sun,32.56
983,Sun,32.56
984,Oracle,65.32
985,IBM,54.32
986,IBM,54.32
987,IBM,54.32
988,Sun,32.56
989,Oracle,65.32
990,Sun,32.56
991,Sun,32.56
992,IBM,12.99
993,IBM,54.32
994,IBM,54.32
995,Sun,32.56
996,Sun,32.56
997,Sun,32.56
998,Sun,32.56
999,Oracle,65.32
1000,Oracle,65.32
1001,Sun,32.56
1002,IBM,12.99
1003,IBM,54.32
1004,Sun,32.56
1005,Oracle,65.32
1006,IBM,54.32
1007,IBM,12.99
1008,Sun,32.56
1009,IBM,12.99
1010,IBM,54.32
1011,IBM,12.99
1012,Oracle,65.32
1013,Sun,32.56
1014,Oracle,65.32
1015,IBM,12.99
1016,Sun,32.56
1017,Sun,32.56
1018,Oracle,65.32
1019,Oracle,65.32
1020,IBM,12.99
1021,Sun,32.56
1022,IBM,12.99
1023,Oracle,65.32
1024,Sun,32.56
1025,Oracle,65.32
1026,Sun,32.56
1027,Sun,32.56
1028,Oracle,65.32
1029,IBM,12.99
1030,Oracle,65.32
1031,IBM,54.32
1032,Sun,32.56
1033,Oracle,65.32
1034,Sun,32.56
1035,Oracle,65.32
1036,Sun,32.56
1037,Oracle,65.32
1038,IBM,54.32
1039,Sun,32.56
1040,IBM,54.32
1041,Oracle,65.32
1042,Sun,32.56
1043,IBM,54.32
1044,IBM,12.99
1045,Sun,32.56
1046,IBM,12.99
1047,Sun,32.56
1048,Sun,32.56
1049,Sun,32.56
1050,IBM,54.32
1051,Oracle,65.32
1052,Sun,32.56
1053,Oracle,65.32
1054,Oracle,65.32
1055,Sun,32.56
1056,Oracle,65.32
1057,Oracle,65.32
1058,Sun,32.56
1059,Sun,32.56
1060,Oracle,65.32
1061,Oracle,65.32
1062,Sun,32.56
1063,Sun,32.56
1064,Oracle,65.32
1065,IBM,12.99
1066,IBM,12.99
1067,Oracle,65.32
1068,Oracle,65.32
1069,Sun,32.56
1070,Sun,32.56
1071,Sun,32.56
1072,Sun,32.56
1073,IBM,54.32
1074,Sun,32.56
1075,Sun,32.56
1076,Oracle,65.32
1077,IBM,12.99
1078,IBM,12.99
1079,Sun,32.56
1080,Oracle,65.32
1081,Sun,32.56
1082,Sun,32.56
1083,Sun,32.56
1084,Sun,32.56
1085,Sun,32.56
1086,Oracle,65.32
1087,Sun,32.56
1088,Oracle,65.32
1089,IBM,12.99
1090,Oracle,65.32
1091,Sun,32.56
1092,IBM,54.32
1093,Oracle,65.32
1094,IBM,12.99
1095,Sun,32.56
1096,Oracle,65.32
1097,Sun,32.56
1098,IBM,12.99
1099,IBM,12.99
1100,Sun,32.56
1101,Oracle,65.32
1102,IBM,12.99
1103,Oracle,65.32
1104,Sun,32.56
1105,Oracle,65.32
1106,IBM,12.99
1107,IBM,54.32
1108,Oracle,65.32
1109,IBM,54.32
1110,IBM,12.99
1111,Oracle,65.32
1112,Sun,32.56
1113,IBM,54.32
1114,IBM,54.32
1115,IBM,12.99
1116,Oracle,65.32
1117,IBM,12.99
1118,Sun,32.56
1119,IBM,54.32
1120,IBM,54.32
1121,IBM,12.99
1122,Sun,32.56
1123,Oracle,65.32
1124,Oracle,65.32
1125,Sun,32.56
1126,Oracle,65.32
1127,Oracle,65.32
1128,IBM,54.32
1129,Sun,32.56
1130,Oracle,65.32
1131,Sun,32.56
1132,Sun,32.56
1133,Sun,32.56
1134,Oracle,65.32
1135,IBM,54.32
1136,IBM,12.99
1137,IBM,54.32
1138,Sun,32.56
1139,Oracle,65.32
1140,Oracle,65.32
1141,IBM,54.32
1142,Oracle,65.32
1143,Oracle,65.32
1144,IBM,12.99
1145,IBM,54.32
1146,Oracle,65.32
1147,Sun,32.56
1148,IBM,12.99
1149,Sun,32.56
1150,Sun,32.56
1151,Sun,32.56
1152,IBM,12.99
1153,IBM,54.32
1154,IBM,54.32
1155,IBM,12.99
1156,Oracle,65.32
1157,Sun,32.56
1158,Oracle,65.32
1159,IBM,12.99
1160,Oracle,65.32
1161,Oracle,65.32
1162,Sun,32.56
1163,Sun,32.56
1164,Oracle,65.32
1165,Sun,32.56
1166,Oracle,65.32
1167,Oracle,65.32
1168,IBM,54.32
1169,IBM,12.99
1170,Oracle,65.32
1171,Oracle,65.32
1172,IBM,12.99
1173,Sun,32.56
1174,Oracle,65.32
1175,Sun,32.56
1176,IBM,12.99
1177,Sun,32.56
1178,Sun,32.56
1179,IBM,12.99
1180,Oracle,65.32
1181,IBM,12.99
1182,IBM,12.99
1183,Sun,32.56
1184,Oracle,65.32
1185,Sun,32.56
1186,IBM,12.99
1187,IBM,12.99
1188,Oracle,65.32
1189,Sun,32.56
1190,IBM,54.32
1191,IBM,12.99
1192,IBM,54.32
1193,Oracle,65.32
1194,Oracle,65.32
1195,Sun,32.56
1196,Oracle,65.32
1197,Sun,32.56
1198,IBM,12.99
1199,Oracle,65.32
1200,IBM,12.99
1201,IBM,54.32
1202,IBM,12.99
1203,IBM,12.99
1204,Sun,32.56
1205,IBM,12.99
1206,Oracle,65.32
1207,IBM,12.99
1208,Oracle,65.32
1209,Oracle,65.32
1210,Oracle,65.32
1211,Oracle,65.32
1212,Sun,32.56
1213,IBM,54.32
1214,Oracle,65.32
1215,Sun,32.56
1216,Oracle,65.32
1217,IBM,54.32
1218,Sun,32.56
1219,Oracle,65.32
1220,Sun,32.56
1221,Sun,32.56
1222,Oracle,65.32
1223,Sun,32.56
1224,IBM,54.32
1225,IBM,12.99
1226,Sun,32.56
1227,Sun,32.56
1228,Sun,32.56
1229,Oracle,65.32
1230,Oracle,65.32
1231,IBM,12.99
1232,Oracle,65.32
1233,Oracle,65.32
1234,IBM,12.99
1235,Oracle,65.32
1236,Sun,32.56
1237,Oracle,65.32
1238,IBM,12.99
1239,Sun,32.56
1240,IBM,12.99
1241,Oracle,65.32
1242,Sun,32.56
1243,IBM,12.99
1244,Oracle,65.32
1245,Oracle,65.32
1246,IBM,12.99
1247,Sun,32.56
1248,Sun,32.56
1249,Oracle,65.32
1250,Sun,32.56
1251,Oracle,65.32
1252,Oracle,65.32
1253,Sun,32.56
1254,Sun,32.56
1255,Oracle,65.32
1256,Oracle,65.32
1257,IBM,12.99
1258,Oracle,65.32
1259,Oracle,65.32
1260,Sun,32.56
1261,Oracle,65.32
1262,Sun,32.56
1263,Oracle,65.32
1264,Sun,32.56
1265,Oracle,65.32
1266,Oracle,65.32
1267,Oracle,65.32
1268,Oracle,65.32
1269,Oracle,65.32
1270,IBM,12.99
1271,Sun,32.56
1272,Sun,32.56
1273,Sun,32.56
1274,Sun,32.56
1275,Sun,32.56
1276,Sun,32.56
1277,IBM,54.32
1278,Oracle,65.32
1279,IBM,54.32
1280,Oracle,65.32
1281,Sun,32.56
1282,Oracle,65.32
1283,IBM,12.99
1284,IBM,54.32
1285,Oracle,65.32
1286,IBM,54.32
1287,IBM,54.32
1288,IBM,54.32
1289,Oracle,65.32
1290,IBM,12.99
1291,Oracle,65.32
1292,IBM,12.99
1293,IBM,12.99
1294,Sun,32.56
1295,Sun,32.56
1296,IBM,54.32
1297,Sun,32.56
1298,IBM,54.32
1299,Sun,32.56
1300,IBM,12.99
1301,IBM,12.99
1302,Sun,32.56
1303,Sun,32.56
1304,Oracle,65.32
1305,IBM,54.32
1306,Oracle,65.32
1307,Sun,32.56
1308,IBM,12.99
1309,Oracle,65.32
1310,Sun,32.56
1311,Sun,32.56
1312,Oracle,65.32
1313,Oracle,65.32
1314,Sun,32.56
1315,IBM,54.32
1316,Sun,32.56
1317,Oracle,65.32
1318,Sun,32.56
1319,Oracle,65.32
1320,IBM,54.32
1321,Oracle,65.32
1322,IBM,12.99
